uid,label,direction_std,duration,e2e_distance,hjorthActivityX,hjorthActivityY,hjorthCombinedX,hjorthCombinedY,hjorthComplexityX,hjorthComplexityY,hjorthMobilityX,hjorthMobilityY,mean_step_speed,stddev_step_speed,track_length
lab_6_31,0,0.183701259,86,378.8604624,8480.296747,3785.255786,24.96815798,58.389846,0.197000157,0.18520031,0.000580019,0.002856826,4.408831064,0.055682674,379.1594715
lab_6_32,0,0.1931192,212,3.716582974,6.624400836,1.919804254,1.106635653,0.480192638,0.343533417,0.358977118,0.057388787,0.089789451,0.10231435,0.164724427,21.69064228
lab_6_33,1,1.790654764,87,623.9631771,21245.83421,11690.55341,572.3457567,230.9966348,0.390107472,0.434069424,0.010509183,0.008576889,7.3346622,0.920121307,638.1156114
lab_6_34,0,0.537866831,179,633.7655762,18639.29719,15379.23499,67.40233899,68.51472664,0.791999608,0.668517225,0.002863983,0.002978254,3.553877142,0.441626762,636.1440084
lab_6_35,1,2.642411001,38,250.452657,1344.957587,4739.463513,71.37016803,264.0007585,0.822780152,0.548145935,0.043660825,0.030533191,7.026036758,1.027896356,266.9893968
lab_6_36,1,2.292038447,48,337.1736272,3283.800966,6439.482313,219.6724405,106.7895904,0.502541135,0.9331871,0.033617883,0.015475571,7.319061302,1.013749308,351.3149425
lab_6_37,0,0.34554113,148,671.4801746,23759.28919,14408.16913,130.4009512,298.990949,0.217097292,0.117504184,0.001191521,0.002438387,4.549383271,0.084471721,673.3087242
lab_6_38,1,2.536284638,46,44.00639158,196.9510361,213.9754608,10.63573218,142.7393404,1.173813781,0.243405793,0.063388186,0.162371807,2.453844241,1.151775966,112.8768351
lab_6_39,0,2.11909812,74,465.8631773,5846.984333,12159.98059,259.6228368,231.5480427,0.494375609,0.615998853,0.021951692,0.011729733,6.457719191,1.555991492,477.8712202
lab_6_40,0,2.184243013,75,431.0420513,15303.73763,1192.168989,217.6268465,203.5417044,0.515658688,0.337057903,0.007332926,0.057546657,6.113580972,0.652431956,458.5185729
lab_6_41,0,0.413656111,15,66.40877201,404.1552183,19.85016753,13.2223847,0.333330083,0.621743817,0.833542581,0.020341036,0.013997102,4.429797287,0.385438616,66.44695931
lab_7_0,0,0.000565685,5,23.60637715,20.50924225,44.50496425,0.001024731,0.001509521,1.767766953,1.767766953,8.83E-05,6.00E-05,4.721275462,0.000106325,23.60637731
lab_7_1,0,0.599670595,219,622.6793349,10030.9506,21704.73622,74.08914774,140.318228,0.50449167,0.492832335,0.003726203,0.003186095,2.847127434,0.581152054,623.520908
lab_7_2,0,0.459933098,192,984.275605,27663.84527,53603.7669,37.03813337,67.08452504,1.089268456,1.348639685,0.001458383,0.001687808,5.13670668,0.325765685,986.2476826
lab_7_3,0,0.21503614,96,397.3883115,5092.842452,8595.908695,28.67225781,27.76407345,0.470234187,0.342944063,0.002647377,0.001107681,4.141103713,0.180673009,397.5459564
lab_7_4,0,0.269355238,37,169.7528771,965.362012,1637.093498,9.25426681,14.92438587,0.629310384,0.524425546,0.006032769,0.004780869,4.588801174,0.253821916,169.7856435
lab_7_5,0,0.17580088,100,471.4476706,6782.618896,12091.36868,27.24201207,53.71973737,0.26991559,0.309990625,0.001084101,0.001377232,4.716508088,0.108388265,471.6508088
lab_7_6,0,1.15688391,34,159.891519,592.0093375,1636.678129,8.03075742,29.25194191,1.447797938,1.45711704,0.019639748,0.026042691,4.813652067,0.531454348,163.6641703
lab_7_7,0,0.990685716,70,362.65389,3297.453185,7104.134537,78.00770008,217.9812837,0.410738044,0.316529447,0.009716811,0.009712301,5.182267205,0.982823032,362.7587044
lab_7_8,0,0.311605109,206,1070.843827,32212.55821,63252.03973,57.17964974,130.0411015,0.719415856,0.408282568,0.001277016,0.000839396,5.203684989,0.201944907,1071.959108
lab_7_9,0,0.255691379,146,698.0683917,13905.92757,27618.59581,46.51507094,56.56669826,0.285620194,0.674347388,0.000955394,0.001381157,4.785161687,0.168354289,698.6336063
lab_7_10,0,49.45054927,179,853.1644518,31313.2909,61932.18885,3517.234336,7028.468241,1.432723358,1.431451028,0.16092923,0.162450388,10.29373105,49.44750359,854.3796769
lab_7_11,0,0.101943011,28,124.5588147,441.7537793,936.888079,2.002467355,5.61626033,0.489966657,0.493917043,0.002221016,0.00296083,4.449414241,0.050163836,124.5835988
lab_7_12,0,0.358095133,55,265.9053589,1921.678482,4193.174524,13.47159251,16.41900818,0.817384176,1.006541631,0.005730129,0.003941266,4.842794471,0.222138896,266.3536959
lab_7_13,0,0.538024526,57,195.4634422,1146.636532,2077.581142,16.92900183,33.57838009,0.667185098,0.573044986,0.009850356,0.009261695,3.439264516,0.469283897,196.0380774
lab_7_14,0,0.289722574,20,96.82915786,303.4230559,563.0207207,5.052802479,5.021901338,0.946844654,0.435719675,0.015767487,0.003886431,4.846134837,0.196547297,96.92269674
lab_7_15,1,1.513620706,44,245.4204106,1701.495741,3156.198064,151.4171821,19.99428504,0.403475421,0.877212627,0.035905533,0.005557078,5.654230664,1.196607234,248.7861492
lab_8_0,0,0.028049737,62,280.6631446,1855.995325,4930.191323,3.678570858,3.091985427,0.273605561,0.352528742,0.000542284,0.00022109,4.526900274,0.010222002,280.667817
lab_8_1,0,0.14279435,124,511.3330259,6416.912246,15812.05611,16.64348053,15.73337922,0.613800495,0.513416436,0.001592008,0.000510862,4.125146217,0.089869739,511.5181309
lab_8_2,0,45.15352344,342,866.9080305,2157.478526,175.0719526,2094.29277,1.217600937,1.001444337,0.866593012,0.972115184,0.006027033,2.601184595,45.14933458,892.2063159
lab_8_3,1,3.32037658,29,331.8994426,1617.460554,9421.807699,51.52288931,208.7049306,1.424224843,1.290214632,0.045367523,0.028579882,11.70303325,2.246675771,339.3879641
lab_8_4,0,0.272156726,51,210.9236916,1245.694628,2698.868341,13.99737345,12.51969593,0.582702868,0.596506423,0.0065476,0.002767115,4.137431394,0.245418872,211.0090011
lab_8_5,0,457.0644037,328,1253.031043,83660.82795,66649.46453,59725.56434,25261.68639,2.000305366,2.000107803,1.428020374,0.758087052,431.6237008,150.3772924,255521.2309
lab_8_6,0,365.4383327,29,277.8235267,34541.51095,1713.514419,33476.75182,1260.260398,2.000585813,1.995215018,1.938916767,1.467446346,331.5411838,153.8066736,16577.05919
lab_8_8,0,0.179938848,240,1190.597017,31697.2395,87796.11475,89.37708538,105.6205815,0.306368702,0.262014984,0.000863871,0.00031521,4.963408822,0.081822357,1191.218117
lab_8_9,0,0.13846815,151,734.119729,11424.72331,33857.99582,39.53125318,33.23309629,0.318647239,0.402511958,0.001102567,0.000395083,4.862645591,0.100862398,734.2594842
lab_8_10,0,285.9416195,113,575.5919914,14879.72831,31828.53066,10628.93594,20771.57064,1.966262617,1.966256562,1.404547109,1.283195806,95.37975412,269.6084345,11350.19074
lab_9_0,1,3.955733342,203,514.8104388,20478.21843,3299.585745,1647.173704,782.8740728,0.23422869,0.212389382,0.018840278,0.050392429,4.329483457,1.826131485,878.8851418
lab_9_1,0,0.200952441,300,3.812947548,6.287620067,6.128094019,0.765363847,0.758126235,0.492056679,0.435948787,0.059895857,0.053932628,0.176787262,0.096383023,53.03617869
lab_9_2,0,0.284695986,300,22.61675432,35.76580625,3.035511997,1.961488605,0.615603866,0.641063147,0.543243184,0.035157548,0.110170082,0.267962359,0.122194549,80.38870755
lab_9_3,0,0.224864398,300,10.09929428,19.18414237,5.776126915,1.587567293,0.546571407,0.536108012,0.497567883,0.04436516,0.047082826,0.194332741,0.118034186,58.29982227
lab_9_4,0,0.248793041,300,8.44176818,21.35439665,24.47212514,2.187989949,1.696583164,0.440972509,0.394488036,0.045182425,0.027348739,0.222303306,0.115199972,66.69099175
lab_9_5,0,0.414886169,300,15.09439436,50.2214901,3.004079421,2.329470658,0.672028851,0.852947842,0.7887232,0.039563083,0.176441655,0.359193714,0.213639819,107.7581142
lab_9_6,0,0.220805538,300,16.83895781,25.11657471,6.92263465,1.326971476,0.646646312,0.60610927,0.617066418,0.032022269,0.057640442,0.18299254,0.135718006,54.89776192
lab_9_7,0,0.505287737,131,7.065321295,2.383935824,7.443293855,0.703041738,1.149158942,0.73208423,0.901528757,0.215897494,0.139185669,0.394267307,0.323379515,40.60953257
lab_9_8,0,0.81689429,63,191.4502938,3138.150079,66.71002044,29.109929,2.320041427,1.440975345,1.149568601,0.013366693,0.039979703,3.062547152,0.723184102,192.9404706
lab_10_0,0,0.182679046,226,226.5959132,3307.121678,1040.113072,17.34169494,4.821249387,0.493533181,0.708625427,0.002587961,0.0032847,1.008082687,0.149737938,227.8266874
lab_10_1,0,0.212405084,275,415.0784411,11413.56429,3212.605313,16.91210543,19.32437155,0.969310794,0.430781296,0.001436281,0.002591223,1.515430248,0.16371757,416.7433183
lab_10_2,0,0.194202452,299,498.5466295,18233.04199,2329.480819,52.94110882,23.76146834,0.315836772,0.303873731,0.000917058,0.003099612,1.674747428,0.11441947,500.749481
lab_10_3,0,0.180856407,299,324.6360514,7206.759853,1385.989521,28.20208105,10.89695619,0.368511496,0.454807431,0.001442089,0.003575797,1.094556735,0.116122466,327.2724637
lab_10_4,0,0.142826999,299,332.8837492,8958.737178,459.1249206,17.67101134,4.65280548,0.507332316,0.492309485,0.001000707,0.0049891,1.118868195,0.089570639,334.5415902
lab_10_5,0,0.309422631,295,199.4790094,2491.313128,625.8478372,22.47894802,8.536588422,0.508622745,0.60961106,0.004589268,0.008315118,0.699871132,0.251334929,206.4619838
lab_10_6,1,2.059748372,183,75.85040799,959.9816371,942.7243397,198.7743119,98.67669156,0.267629978,0.354029832,0.055415606,0.037056954,1.969884425,0.730694842,360.4888498
lab_10_7,0,0.170744783,120,217.125901,3845.515827,102.6794594,16.22816289,2.76257144,0.456388345,0.447575945,0.001925969,0.012041946,1.813522507,0.118974615,217.6227008
lab_10_8,0,0.313477465,76,125.9814996,1295.695983,29.55511995,11.52071021,2.291204127,0.718694181,0.505331852,0.006390286,0.039174885,1.674748556,0.203207434,127.2808903
lab_11_0,0,0.375316302,71,321.0359057,6751.074222,1953.972878,20.90117684,15.31028131,1.161405574,0.668296562,0.003595686,0.005236413,4.529234853,0.268429148,321.5756746
lab_11_1,0,0.535595267,144,760.0633467,35901.50715,12988.73414,123.0642812,123.0615881,0.467088549,0.408777095,0.0016011,0.003872953,5.300185444,0.233406249,763.226704
lab_11_2,0,0.244764674,299,8.652326912,12.91772988,13.98141751,0.963251861,1.109599893,0.660310263,0.569812465,0.049238148,0.045221727,0.212355494,0.125109038,63.49429262
lab_11_3,0,0.130012352,299,6.212810153,4.053724941,3.527379953,0.372271254,0.315122722,0.544983302,0.489640656,0.050048195,0.043742636,0.116215967,0.061877396,34.74857417
lab_11_4,0,0.755789287,77,340.5886138,7225.825423,2885.528912,66.02953387,36.28505244,0.725017292,0.746184727,0.006625202,0.00938315,4.449893778,0.578459496,342.6418209
lab_11_5,0,0.509017974,143,470.657171,15837.2669,3357.417897,67.35316938,27.24329022,0.823012642,0.542576612,0.003500131,0.004402661,3.300253418,0.44737107,471.9362387
lab_11_6,0,0.52561599,290,3.568331823,1.680841122,10.96791953,0.351949034,1.015616171,1.229390341,1.324130397,0.25742037,0.122612884,0.282594836,0.443724656,46.06295819
lab_11_7,0,0.151292089,299,9.126655521,4.27010723,7.151577651,0.380923372,0.500780141,0.562267218,0.588541856,0.050158161,0.041211896,0.127865494,0.086437388,38.23178279
lab_11_8,0,0.376009707,299,9.782868547,5.447167079,3.229007818,0.361758957,0.457330789,0.906724399,1.3703332,0.060217663,0.194083012,0.170332312,0.339231491,32.0224746
lab_11_9,0,0.348658219,299,7.504600522,4.182161275,2.739644336,0.28717106,0.333399867,1.42544784,1.417259941,0.097879383,0.172472853,0.076037532,0.34520313,9.808841627
lab_11_10,0,0.19939738,299,11.88481018,16.97273063,4.919328961,1.121397361,0.595467222,0.566009467,0.471482882,0.037396547,0.057071321,0.176227186,0.101406311,52.69192852
lab_11_11,0,0.217535914,299,5.396132782,2.742666881,3.948742183,0.250660271,0.287472912,1.117410778,0.945721135,0.102123408,0.068849572,0.135019514,0.171944879,33.48483944
lab_11_12,0,0.524466051,269,728.9411879,35718.17467,10054.1212,108.0178992,59.97743142,0.679410459,0.589357783,0.002054654,0.003515789,2.729279882,0.411354468,734.1762882
lab_11_13,0,0.579839863,92,414.7942766,11211.01156,3710.003922,58.43017902,24.10546967,0.873304272,0.814719214,0.004551536,0.005293576,4.514310024,0.53384902,415.3165222
lab_11_14,1,2.292683603,138,504.3494688,11288.35196,10532.86198,478.0464931,357.4629863,0.374258496,0.446700727,0.015849343,0.015160075,4.049976633,1.486931566,558.8967754
lab_11_15,0,0.152255453,151,8.337652667,3.111065793,1.989945706,0.593904243,0.422294456,0.312424455,0.367679467,0.059642008,0.078026752,0.1337234,0.091370721,20.19223339
lab_11_16,0,0.000625489,131,2.983809645,0.602270379,0.150994197,0.000209657,9.77E-05,1.783510092,1.585696136,0.000620858,0.001026431,0.022781148,0.000458398,2.984330406
lab_11_17,0,0.000543126,299,3.437284539,0.23312141,0.758066367,0.000127783,0.000134571,1.867728865,1.456078658,0.001023773,0.000258481,0.011504507,0.000312785,3.439847457
lab_11_18,1,3.899611819,139,821.1237335,54502.60046,4814.49699,2057.886584,895.827553,0.287205466,0.229739024,0.010844185,0.042747259,6.654058105,2.414009982,924.9140766
lab_11_19,1,2.885324178,45,200.5874041,2696.080575,692.4790413,87.54568531,145.4457537,0.629049214,0.485484139,0.020426149,0.101969305,4.961225525,1.892253723,223.2551486
lab_11_20,1,2.989742245,134,254.9995135,3294.688803,403.7059022,167.6524451,120.4639377,0.615551188,0.398423523,0.031322734,0.118887701,2.791935667,2.182886231,374.1193794
lab_11_21,1,1.566985208,106,605.7107911,15527.3603,17994.96134,184.7028754,548.4200025,0.652091443,0.301684628,0.007756835,0.009194234,5.888028177,0.662760346,624.1309868
lab_11_22,0,0.002944072,298,3.399084877,0.041385341,1.033336157,0.000129155,0.010126288,1.161648696,0.286118715,0.003625255,0.002803851,0.011415257,0.002909247,3.40174659
lab_11_23,0,0.433509417,237,932.0147203,47137.40632,26336.03529,161.9097776,435.3626779,0.350142711,0.128990768,0.001202687,0.002132355,3.952112599,0.183570726,936.650686
lab_11_24,0,0.047642208,293,5.942432162,5.065685796,1.686368452,0.447725458,0.194465402,0.209258638,0.154741564,0.018495111,0.017844191,0.049630276,0.014763074,14.54167082
lab_11_25,1,1.810310195,187,268.6357999,175.9038612,5435.76996,28.51225431,309.3029671,0.328952635,0.397231994,0.053319928,0.02260306,1.881870616,1.341445669,351.9098051
lab_11_26,1,3.006908425,64,174.7469599,1542.003383,1565.004757,307.1533914,164.5535248,0.32171044,0.395710792,0.064081865,0.041607289,3.107962878,2.614816479,198.9096242
lab_11_27,1,2.577800782,156,396.4025462,3586.169503,15607.10944,464.8917498,759.5767186,0.253943037,0.273174309,0.032919811,0.013295021,3.357565245,1.352296844,523.7801782
lab_11_28,0,0.956779173,38,63.18827405,82.7635826,262.3888483,12.43667669,38.48825276,0.444683006,0.310951438,0.066821404,0.045611609,1.717124653,0.855556639,65.25073681
lab_11_29,1,3.327745434,180,894.1656824,73416.14706,4239.132811,1788.401929,366.122373,0.381933286,0.386307742,0.009303815,0.033364349,5.596522691,2.104696006,1007.374084
lab_11_30,1,2.983076142,179,931.9860868,82290.13475,1103.042439,1933.223219,122.9358804,0.38432277,0.399843099,0.009028806,0.044563166,5.482196658,2.439921983,981.3132017
lab_11_31,1,1.243490042,38,146.8866694,19.94088409,1937.771439,6.244010443,27.49639139,0.727796541,1.144020378,0.227892063,0.016233304,4.01634198,0.597394909,152.6209952
lab_11_32,1,3.343153176,218,748.0266791,46865.18014,9709.010732,2455.411808,379.804483,0.251829593,0.450710129,0.013194132,0.017631222,4.067497246,2.531019997,886.7143996
lab_11_33,0,0.470914485,206,868.1183715,45432.83569,17906.59538,119.972883,186.4814176,0.419042169,0.292479285,0.00110655,0.003045914,4.237310095,0.16175868,872.8858795
lab_11_34,0,1.8890155,144,566.5562742,30253.32949,4401.138267,1331.234908,181.4414652,0.220843859,0.308392224,0.009717775,0.012713788,4.088303306,1.527679655,588.715676
lab_11_35,0,1.048775659,44,179.9893776,2283.028021,627.7770509,73.84530004,75.59885922,0.413889479,0.275455434,0.013387393,0.033171198,4.120585081,0.924267806,181.3057436
lab_11_36,1,3.348625231,137,357.1823764,3926.065096,12258.14696,151.5302948,2153.203038,0.494869285,0.160812462,0.019099961,0.02824749,3.850368713,1.78473819,527.5005137
lab_11_37,0,0.818371504,123,788.6298244,41991.94417,8207.565814,303.2482974,365.3017731,0.312063354,0.167556326,0.002253591,0.007457585,6.443374486,0.511455783,792.5350618
lab_11_38,1,2.707919212,97,559.03754,20771.01163,6102.59298,551.0168383,866.3215351,0.356659004,0.210963235,0.009461509,0.029948252,6.308894096,0.863715476,611.9627274
lab_11_39,0,1.192979893,29,118.2020376,1066.747191,235.4716569,62.20845214,16.21861391,0.567164048,0.478941948,0.033074751,0.032988151,4.085958171,1.158175807,118.492787
lab_11_40,1,2.506778439,21,59.03386974,58.18455772,383.3061791,24.24712458,51.30564279,0.511985044,0.72757238,0.213358417,0.097385773,3.62860653,1.009773281,76.20073713
lab_12_0,0,0.241960256,93,140.5513604,1241.277936,417.2845131,7.696713779,3.632805924,1.011014513,0.555607782,0.006268934,0.004837024,1.515106738,0.216884745,140.9049266
lab_12_1,0,0.147504871,128,155.1650468,1528.587528,452.6684646,8.154361257,4.136230463,0.415554347,0.61394549,0.002216805,0.005609889,1.217902354,0.089250594,155.8915013
lab_12_2,0,0.147179985,299,414.0090596,12149.78355,2060.431942,30.69251761,14.73256424,0.3714287,0.322634792,0.000938295,0.002306913,1.388559145,0.10396691,415.1791845
lab_12_3,0,0.17834221,299,311.9121748,7247.342678,708.7264038,21.72776697,7.872712583,0.457285248,0.455999754,0.001370956,0.005065361,1.049381293,0.137254548,313.7650067
lab_12_4,0,0.31015845,216,310.7975604,6213.26865,2070.47175,19.56944581,12.96560412,0.902978056,0.752222356,0.002844039,0.004710529,1.457198992,0.20769712,314.7549822
lab_12_5,0,0.19132865,191,286.0817582,5504.745355,1467.873076,19.05853725,7.71434173,0.613784512,0.538308702,0.002125046,0.002829057,1.50090063,0.165346616,286.6720203
lab_12_6,0,0.247512914,136,188.6452204,2403.244437,565.086988,6.280528441,5.301182185,1.125792937,0.901985744,0.002942095,0.00846169,1.405229965,0.10310215,191.1112753
lab_12_7,0,0.227211887,271,583.7450792,23215.75424,5192.503683,33.49177564,42.0289812,0.712077171,0.282380476,0.001027265,0.002285634,2.160513563,0.153943203,585.4991756
lab_12_8,0,0.162254622,27,52.5594901,191.699075,51.47558604,4.806749546,0.93905425,0.400062866,0.640885334,0.010031358,0.011691486,1.949467914,0.123850724,52.63563367
lab_12_9,0,0.38188518,299,2.192436544,2.309326788,0.936000302,0.341928825,0.144251548,1.413882197,1.416854695,0.20934546,0.218358351,0.063049969,0.376797685,12.86219376
lab_12_10,0,0,299,0,0,8.08E-28,0,0,10000,10000,10000,0,0,0,0
lab_12_11,0,0.151406113,299,324.4085357,8182.626273,787.1620129,19.97093191,10.63489176,0.382783379,0.331420688,0.00093424,0.004477634,1.091668251,0.09144575,326.4088072
lab_12_12,0,0.16708442,131,209.3477868,3172.763794,515.4884803,10.35650954,8.825608189,0.613149976,0.317248183,0.002001439,0.005431563,1.602855727,0.112309822,209.9741002
lab_12_13,0,0.256439917,107,186.7578203,2302.744137,589.8582529,16.68751938,7.514829408,0.567517393,0.529203682,0.004112683,0.006742087,1.75292642,0.198575473,187.5631269
lab_12_14,0,0.070016688,87,62.19461432,290.4693105,37.31565919,1.386584203,0.438557468,0.567088634,0.73358701,0.002707054,0.008621583,0.716484599,0.051053527,62.33416014
